text
В России хотят повысить [club194944166|НДС] до 22% с 1 января 2026 года — в Минфине подтвердили планы   НДС остаётся основным источником доходов федерального бюджета, обеспечивая около 37% всех поступлений (примерно 13,5 трлн рублей в 2024 году). Этот налог платят все россияне при покупке товаров и услуг. Последнее повышение ставки произошло в 2019 году — с 18% до 20%.  Минфин готовит законопроект о налоговой реформе, который должен быть представлен до конца сентября, сообщил представитель ведомства на Московском финансовом форуме.
В России предложили запретить продажу [club194944166|презервативов] супружеским парам — соответствующая инициатива направлена в Госдуму  Авторы предложения считают, что мера поспособствует росту рождаемости, укреплению традиционных ценностей и увеличению числа молодых работников.  По их мнению, ограничение доступа к контрацепции может привести к увеличению среднего числа детей в семье до трёх.
"[club194944166|Рамзан Кадыров] заявил, что выполняет 50 отжиманий каждый раз, когда появляются ложные слухи о его здоровье  ""Как только говорят, что у меня проблемы со здоровьем, я сразу делаю 50 отжиманий"", — пояснил он.  Ранее, в декабре 2022 года, Кадыров демонстрировал отжимания в студии чеченского телеканала, выполнив тогда 35 повторений."
"В России предложили [club194944166|взимать 1%] от чека в барах и ресторанах для поддержки участников СВО  В Госдуму внесён законопроект, обязывающий россиян перечислять 1% от суммы чека в барах и ресторанах на нужды участников СВО.  Депутаты отмечают, что мера направлена не только на финансовую помощь, но и на моральную поддержку: ""она призвана напомнить посетителям дорогих заведений о тех, кто, стоя по колено в воде, защищает Родину""."
"Власти России разрешили застройщикам [club194944166|переносить сроки ввода жилья] в качестве антикризисной меры  Об этом сообщил вице-премьер Марат Хуснуллин, отметив, что не видит в такой мере никаких рисков. ""Мы разрешили девелоперам сдвигать чуть вправо срок ввода для того, чтобы точно гарантированно построить дома"", - заявил он.  По словам Хуснуллина, возможности приобрести жильё напрямую зависит от доходов населения, ипотечной ставки и стоимости строительства. ""Чем быстрее ключевая ставка будет снижаться, тем больше будет возможностей по притоку средств в ипотеку"", - заключил он."
"[club194944166|NVIDIA] инвестирует 5 миллиардов долларов в Intel и займётся с ней совместным производством чипов  Объединив усилия, компании начнут производить чипы для ПК и дата-центров, которые будут ""базироваться на архитектуре x86 и включат в себя платформу RTX"". Отмечается, что эти чипы станут использоваться в ""широком спектре"".  Одной из главных причин союза эксперты называют желание компаний конкурировать с AMD, продолжающей набирать обороты в производстве процессоров для компьютеров. NVIDIA внедрит ИИ-платформы в созданные Intel процессоры на x86."
"[club194944166|Депутат Госдумы] предложил отдохнуть своему 76-летнему коллеге, который высказал идею отключить в России интернет  Комментируя слова своего коллеги, депутата Николая Арефьева, предложившего отключать россиянам интернет на неделю, зампред комитета Госдумы по информационной политике Андрей Свинцов заявил, что Арефьев, будучи пожилым человеком, может вообще не пользоваться интернетом и просто отдыхать.  ""А что касается всех остальных граждан Российской Федерации разного возраста, то им интернет нужен. Потому что большинство наших граждан используют интернет в первую очередь для работы и для общения с коллегами по работе или со своими близкими"", - отметил он. Свинцов добавил, что для российских детей позже будут введены ограничения на использование соцсетей, но массовых отключений Интернета в стране не будет."
"[club194944166|Путин] допустил, что один из участников СВО сменит его на посту президента России  Обращаясь к своим коллегам, российский президент заявил, что небходимо искать, находить и выдвигать на руководящие посты людей, которые ""ничего не боятся в служении Родине"" и ""пошли на то, чтобы рисковать своим здоровьем, жизнью"". ""Это будет наша смена"", - заключил глава РФ."
В Китае [club194944166|кот] усыпил бдительность хозяина продуктового магазина, а затем украл у него еду  Пушистик втёрся в доверие к мужчине, дал ему себя погладить и, пока китаец отвлёкся, прокрался в магазин, где тот работает, чтобы украсть еду. Кот успешно выполнил задание, но не смог остаться незамеченным. Жестоко обманутый представитель рода человеческого погнался за животным.
Эпичный спарринг устроили [club194944166|крысы] прямо на парковке в Химках  Что-то не поделившие грызуны сцепились на проезжей части. Бой державшихся на равных крыс привлёк внимание одного из автомобилистов, который снял захватывающую битву на мобильное устройство и опубликовал в сети. Кто из участников драки вышел победителем, неизвестно.
[club194944166|Медведица] в Кроноцком заповеднике защитила медвежат от другой хищницы  На видео, опубликованном государственным инспектором Кроноцкого заповедника Лианой Варавской, гнавшаяся за рыбой медведица наткнулась на другую косолапую по кличке Чернушка (последняя была с медвежатами).  Животные вступили в конфронтацию и после непродолжительного выяснения отношений разошлись. Варавская подчеркнула, что нарушение личного пространства неоднократно становилось причиной конфликтов между медведями.
"[club194944166|Патриарх Кирилл] назвал церковь ""бензоколонкой"" божественной энергии  Это произошло во время освящения храма преподобного Сергия Радонежского в Астане. Глава РПЦ подчеркнул, что это не просто здание, а место, где человек получает ""духовный заряд"", который способен укрепить его на жизненном пути и помочь в преодолении скорби.  ""Как автомобиль нуждается в топливе для движения, так и человеку требуется наполняться божественной энергией"", - отметил он. Священнослужитель заявил, что ""храм - своего рода божественная бензоколонка""."
"[club194944166|Трамп] заявил, что Путин ""подвёл его""  ""Я думал, это (сделка по украинскому урегулированию, прим.) будет легче всего из-за моих отношений с президентом Путиным. У нас отличные отношения, но он меня подвёл. Он меня действительно подвёл"" — высказался президент США."
Главе Генштаба ВС РФ [club194944166|Валерию Герасимову] продлили срок службы  Об этом сообщает источник РБК, близкий к Минобороны. По достижении 70 лет он должен был уходить на пенсию.   Два источника, знакомых с решением, подтвердили факт продления. Один из них уточнил, что срок службы Герасимова продлён на пять лет.
"[club194944166|Милонов] и [club194944166|РПЦ] одобрили поцелуи между мужчинами  Представители РПЦ заявили, что поцелуи между мужчинами допустимы в православной традиции. Иеромонах Макарий уточнил, что приветственные поцелуи в щёку, плечо или даже в губы считаются нормой.  Депутат Госдумы Виталий Милонов поддержал эту позицию, назвав такие поцелуи частью русской традиции. ""Это традиционное приветствие, наша русская традиция. В ней нет ни пошлости, ни вульгарности, ни малейшего намёка на эротизм"", — подчеркнул он."
[club194944166|Макрон] и его супруга Брижит намерены предоставить в суд США доказательства её пола  Адвокат четы Макрон заявил, что супруги представят убедительные доказательства того, что первая леди Франции является женщиной. Документы будут поданы в рамках иска о клевете против правой активистки Кэндис Оуэнс, утверждавшей, что Брижит родилась мужчиной и позже сменила пол.  В качестве доказательств планируется предъявить фотографии беременной Брижит Макрон и научные материалы.
[club194944166|Житель провинции Юньнань] в Китае уже 10 лет ездит по городу на страусе  32-летний Хуа и его страус стали местной знаменитостью. Мужчина ведёт блог в соцсетях, делясь подробностями своей необычной жизни.   Он неоднократно подчёркивал, что страусов тщательно и долго дрессируют перед выходом на городские улицы. Это неудивительно, ведь птица весит около 150 кг и может разгоняться до 80–100 км/ч. Управление страусом остаётся простым: например, чтобы остановить его, достаточно долго свистеть.
Золотую статую [club194944166|Трампа] с биткоином в руке установили возле здания Капитолия США в Вашингтоне  Сообщается, что её установку оплатили криптоинвесторы.
[club194944166|Хабаровский край] стал лидером по количеству наркоманов в России   Согласно рейтингу Минздрава, в 2024 году в Хабаровском крае зафиксирован самый высокий уровень заболеваемости наркоманией: 19,6 впервые выявленных случаев на 100 тыс. населения. Второе и третье места заняли Новосибирская (18,4) и Свердловская (17,7) области.  Наименьшие показатели отмечены в Чувашской Республике (1,4), Белгородской (3,2) и Оренбургской (3,4) областях. В Ненецком и Чукотском автономных округах случаи наркозависимости не зарегистрированы.
"Глава Минфина [club194944166|Силуанов] назвал нового союзника России  ""Союзники России — армия, флот и устойчивые финансы"" — отметил министр.  По его словам, российский бюджет должен быть мускулистым, защищенным от внешних воздействий."
"В Госдуме предложили временно ограничивать доступ к [club194944166|интернету] по выходным или даже на целую неделю  Авторы инициативы считают, что такие меры помогут защитить зрение, психическое здоровье и финансы граждан, а также сократить количество игровой зависимости.  Для минимизации стресса отключение планируют вводить поэтапно: сначала на один день, затем на два и так далее, чтобы пользователи могли ""восстановиться"". Депутаты утверждают, что интернет способствует развитию серьёзных психических расстройств и может привести к госпитализации."
"[club194944166|Никита Кологривый] сыграл Юрия Хоя в грядущем фильме ""Сектор Газа""    Фильм охватывает путь музыканта от первых шагов в Воронеже до популярности в 1990-х. Режиссер — Владимир Щегольков (""Цербер""), сценарий написал Дмитрий Лемешев (""Король и Шут"").    По словам создателей, при выборе актера было важно не только внешнее сходство, но и харизма. В работе над проектом принимает участие дочь Хоя, чтобы сохранить достоверность истории.    Премьера состоится в 2026 году на платформе Premier."
"[club194944166|Новый фильм с ДиКаприо] от создателя фильма ""Нефть"" кинокритики назвали ""шедевром"" — рейтинг 97 баллов    Фильм Пола Томаса Андерсона ""Битва за битвой"" с Леонардо ДиКаприо получил 97 баллов из 100 на Metacritic. На Rotten Tomatoes у картины 98% ""свежести"". Критики называют ленту одной из лучших в карьере режиссера ""Нефти"" и ""Магнолии"".    Особенно выделяют игру Шона Пенна — его персонажа называют одним из самых ярких злодеев в истории кино. Критики также хвалят операторскую работу и постановку: картина снята в формате VistaVision и, по их словам, выглядит впечатляюще.   Сюжет картины разворачивается в 1980-х годах в рейгановской Америке. Главный герой Стивен Локджой, полковник и сторонник превосходства белой расы, состоит в отношениях с афроамериканкой. Когда она уходит к другому мужчине, Бобу, которого играет ДиКаприо, Стивен начинает искать их. Фильм сочетает в себе динамику, комедию, погони и перестрелки. Это свободная адаптация романа ""Винландия"" Томаса Пинчона.   В зарубежный прокат ""Битва за битвой"" выйдет 26 сентября."
В Норильске [club194944166|десятый год топит кладбище], деньги на ремонт не нашли    Каждую весну и осень из-за дождей и талого снега кладбище превращается в болото: кресты и ограды уходят под воду, а жители не могут навестить могилы родственников.    Проблема тянется с 2015 года, когда проверка установила, что кладбище не соответствует санитарным нормам. Суд обязал администрацию города построить дренажную систему, укрепить территорию, сделать подъездные пути и зеленую зону.    Исполнение решения находится на контроле прокуратуры, но, как признают власти, на работы нет средств. За 10 лет жители многократно жаловались в мэрию, однако ситуация не изменилась.
"В России могут [club194944166|запретить чиновникам отдыхать за границей]    ""Нашим чиновникам из министерства тоже надо розовые очки снимать и прекращать ездить по заграницам, как депутаты прекратили ездить на отдых. А кто-то увлекается, понятно, чем это закончится"", — сказал спикер Госдумы Вячеслав Володин.    Политик подчеркнул, что представителям правительства следует занимать ""более жесткую позицию"" и поддерживать спецоперацию."
У берегов Португалии [club194944166|косатки] потопили 12-метровую яхту  Местные СМИ пишут, что хищники более часа преследовали судно, на котором находились четыре человека, и периодически нападали. В итоге в кормовой части яхты образовалась пробоина. Люди подали сигнал о бедствии и поднялись на верхнюю палубу.  Спасатели вовремя среагировали и эвакуировали весь экипаж. Судно буквально через несколько минут после атаки косаток пошло на дно.
"В допинг-пробе [club194944166|лучшего бомбардира хоккейного ""Спартака""] нашли кокаин  Как рассказали представители команды, на время расследования 25-летнего Ивана Морозова отстранили от игр и тренировок. Они также обратили внимание на то, что выявленное вещество попало в организм форварда ""вне рамок деятельности клуба и его медицинского штаба"".  Дополнительную информацию пока держат в секрете. Стоит напомнить, что случай с положительным допинг-тестом стал четвёртым в КХЛ за последние несколько месяцев."
"В Госдуме допустили [club194944166|превентивный удар по Великобритании]  Депутат Андрей Колесник подчеркнул, что в случае угрозы со стороны Великобритании Россия может нанести по королевству превентивный удар. По словам чиновника, у РФ есть возможности для ""быстрого и сокрушительного ответа"".   ""Ответ не заставит себя ждать, даже, может быть, превентивный - у нас ракеты быстрее"", - отметил он. Также Колесник подчеркнул, что Россия не даст себя в обиду ни при каких обстоятельствах, а ""англичане пусть волнуются""."
Путин подписал указ о праздновании в 2029 году 300-летия со дня рождения [club194944166|Екатерины II]  Соответствующий документ опубликован на портале правовых актов. Глава российского государства поручил коллегам в течение шести месяцев образовать организационный комитет по подготовке и проведению празднования, а также разработать и утвердить план торжественных мероприятий.  Президент отметил важность реформ Екатерины II для истории России. Указ вступает в силу с момента его подписания 17 сентября.
"В Китае пара позвала на церемонию бракосочетания в ЗАГС свою [club194944166|кошку]  Усатая явилась на празднество в платье и на личном Bentley. Пушистая красавица ""передала"" молодожёнам свадебные кольца. Все гости пребывали в полнейшем восторге от увиденного. Торжественный момент был запечатлён на видео, которое разлетелось в социальных сетях и собрало около 2 миллионов просмотров."
[club194944166|Парень из Таджикистана] отправился в кругосветку на уницикле — одноколесном велосипеде  За 10 месяцев 28-летний Шахриер Азизов, начавший свой путь со Стамбула, уже посетил семь стран, среди которых Грузия, Турция и Казахстан. Молодой человек, имея палатку, воду и вещи первой необходимости, планирует проехать Австралию, Азию, Европу и США. Замысел воистину грандиозный.
"[club194944166|Итальянцы] устроили гонку на переделанных Fiat Panda: самая короткая в мире, самая узкая и самая низкая машина этой модели  Да, пожалуй, полноценной гонкой это назвать сложно, но инициаторам всё равно было очень интересно, какой же из представленных автомобилей доберётся до заветного финиша первым. Результат, в общем-то, ""гонщиков"" не удивил. Всем, судя по реакции каждого из участников, ""мероприятие"" понравилось."
"[club194944166|Президент Казахстана] назвал высокой вероятность ядерного Армагеддона  По словам Касым-Жомарта Токаева, вместо политики разрядки в мире набирают обороты ""конфронтационные мышления"", а вероятность ядерного конфликта сейчас оценивается как максимально высокая.  Казахстанский лидер считает, что в текущих реалиях главенствующую роль должна играть конструктивная дипломатия, нацеленная на преодоление взаимного отчуждения государств и повышение доверия между ними."
"Китайский автоконцерн [club194944166|Chery] сократит свое присутствие в России, чтобы не попасть под международные санкции  Российское подразделение китайского автопроизводителя Chery опровергло слухи о полном уходе с рынка РФ к 2027 году, заявив, что бренд продолжит работу в стране. Однако, согласно документам для выхода на биржу Гонконга, компания планирует сократить долю доходов от российского рынка до ""незначительной"", уменьшив количество брендов и каналов сбыта. Это связано с желанием избежать санкций, сообщает Nikkei.  Chery, занимающая третье место по популярности автомобилей в России после Lada и Haval, в 2024 году получила 25,5% выручки от российского рынка, который является крупнейшим для компании после Китая. Ранее Chery также прекратила операции в Иране и на Кубе для снижения санкционных рисков, напоминает РБК."
В парке [club194944166|Галицкого] в Краснодаре открыли каньон с водопадами   Композиция включает амфитеатр с красными стенами, по которым стекают водные потоки, и центральный водопад. Объект, недавно открывшийся для посещения, уже привлекает множество туристов.
В [club194944166|Чечне] заметили роскошный свадебный кортеж стоимостью в миллиарды рублей  Местные жители засняли элитный свадебный кортеж, состоящий из люксовых автомобилей, общая стоимость которых оценивается в несколько миллиардов рублей.  На какую свадьбу едет колонна дорогих машин не уточняется.
Комитет Госдумы по обороне поддержал законопроект о введении [club194944166|круглогодичного призыва] на срочную военную службу для первого чтения  Согласно проекту, медицинское освидетельствование, профессиональный психологический отбор и заседания призывных комиссий будут проводиться в течение всего года.   Отправка призывников к местам службы сохранится дважды в год: с 1 апреля по 15 июля и с 1 октября по 31 декабря.
"Судимый за грабёж [club194944166|глава армянской диаспоры Сочи] стал депутатом  Сос Мартиросян, руководитель армянской диаспоры Сочи, имеющий судимость за грабёж в составе группы, победил на выборах и стал депутатом города. Несмотря на информацию о его прошлом, он получил наибольшее количество голосов в своём округе.  Мартиросян заявил, что диаспора не вмешивается в политику, а сосредоточена на поддержании связей с Арменией и сохранении культурных ценностей. По его словам, с администрацией города у него сложились ""продуктивные отношения""."
"[club194944166|Владимир Соловьев] призвал участников ""Русской общины"" идти воевать на СВО   Телеведущий похвалил их за участие в Крестному ходу, а теперь массово призвал подписывать контракт."
[club194944166|Алексей Навальный]* умер в колонии от отравления неизвестным веществом, заявила Юлия Навальная*  По словам вдовы оппозиционера, она получила доступ к свидетельствам сотрудников колонии в Харпе, где он умер. Согласно этим показаниям, в день смерти Навальный во время прогулки пожаловался на боли в груди и животе, после чего у него начались судороги. Навальная опубликовала фотографии, предположительно сделанные в камере, где умер её муж, на которых видны следы рвоты.  Она также сообщила, что биоматериалы Навального были переданы в две независимые зарубежные лаборатории, которые подтвердили факт отравления. Однако Навальная не раскрыла, какое именно вещество было обнаружено, отметив, что лаборатории отказываются публиковать результаты анализов.  Кроме того, Юлия Навальная обвинила западных политиков в сокрытии результатов расследования из соображений политической целесообразности.  * включены в список террористов и экстремистов на территории РФ
В одном из российских регионов [club194944166|интернет] отключат сразу на четыре дня   С 25 по 29 сентября на Камчатке будут ремонтировать кабель, связывающий регион с материком.   В этот период интернет будет недоступен во всём регионе. Критически важные службы перейдут на спутниковую связь.
"В России могут запретить песни группы [club194944166|""Сектор Газа""]  Председатель комитета Госдумы по защите семьи Нина Останина объявила, что лично займётся вопросом удаления песен Юрия Хоя (лидера группы ""Сектор Газа"") со всех платформ.  Причина: творчество группы, по мнению инициаторов, не соответствует духовно-нравственным ценностям."
[club194944166|Российские полярники] спасли птенца императорского пингвина в Антарктиде    Полярники на антарктической станции Мирный спасли птенца императорского пингвина, оказавшегося в ледяной ловушке после урагана на архипелаге Хасуэлл.    Ученые Арктического и антарктического научно-исследовательского института, которые ведут постоянные наблюдения за колонией птиц, заметили в сугробе небольшой клюв. Оказалось, что птенец оказался зажат снегом, превратившимся в твердую ледяную корку. Самостоятельно выбраться он уже не мог.    Жизни малыша угрожала гибель от холода и истощения, однако орнитологи аккуратно раскопали и освободили его. После этого птенца вернули к семье, и история завершилась благополучно.
"[club194944166|Челябинская путешественница] в одиночку прошла почти 2400 километров по Уралу    Оксана Лыткина завершила уникальное путешествие по Большой уральской тропе, став одной из немногих, кто в одиночку преодолел весь маршрут от Орска до перевала Дятлова. За 120 дней многодетная мать прошла 2394 километра.    С собой у Лыткиной был лишь 15-килограммовый рюкзак с самым необходимым. Ей пришлось преодолеть 38 бродов, подняться на 20 гор выше тысячи метров и выдержать рекордный переход в 39 километров за один день. По ходу пути она вела подробные записи, которые в будущем помогут усовершенствовать маршрут и сделать его безопаснее для следующих путешественников.    ""Я дошла, дошла. Долго сидела, плакала, потому что сама не верила. До сих пор, когда начинаю говорить, у меня ком в горле. Не верю, что все это закончилось. Осознание еще не пришло. У меня такое чувство, что я только вышла на маршрут, не верится, что уже осень"", — призналась Лыткина."
"[club194944166|У экс-главы Верховного суда Адыгеи Трахова] конфисковали 13 млрд рублей    В доход государства переданы 214 объектов бывшего председателя Верховного суда Аслана Трахова. Среди них:    — 100% долей в компаниях ""ТК Монорама Адыгея"" и ""Лаки"" с имуществом на 5,5 млрд рублей;  — 118 земельных участков общей площадью 26 гектаров стоимостью 3,7 млрд рублей;  — 71 коммерческое здание площадью около 13 тысяч квадратных метров на сумму 3 млрд рублей;  — 11 жилых объектов площадью 2,1 тысячи квадратных метров ценой 1,1 млрд рублей;  — 14 недостроенных объектов площадью 3,8 тысячи квадратных метров стоимостью 74 млн рублей.    По данным следствия, с 1998 по 2019 год Трахов использовал служебное положение для приобретения активов. Сам экс-глава Верховного суда и его сын, ныне действующий судья, признали факт личного обогащения за счет должности и согласились с иском о конфискации имущества."
"[club194944166|Путин в камуфляжной форме] посетил учения ""Запад-2025"" на полигоне в Нижегородской области    Глава государства появился в камуфляжной форме с нашивками ""Президент РФ"" и ""Путин В. В."", а также шевронами с российским триколором и двуглавым орлом.    На полигоне президент наблюдал за действиями войск и осмотрел выставку современной техники. Среди представленных образцов — гибридный мотоцикл ""Бульдог"", мотоцикл ""Кайо-Т4"", специальный комплекс ""Сармат"", автомобиль ""Улан-U2"" и машина управления десантно-штурмового батальона ""Буран-10"".    Учения ""Запад-2025"" проходят с 12 по 16 сентября на территории России и Белоруссии. В них задействованы около 100 тысяч военнослужащих, 333 летательных аппарата, почти 250 кораблей и судов, а также порядка 10 тысяч единиц вооружения и техники."
"[club194944166|Xiaomi 17 Pro] получит дополнительный экран в блоке камеры    Xiaomi раскрыла первый тизер флагманского смартфона 17 Pro. На изображении заметно, что в блоке основной камеры расположен дополнительный экран. Мини-дисплей, скорее всего, будет использоваться для отображения уведомлений, времени и ряда функций, связанных с искусственным интеллектом.    15 сентября компания подтвердила, что пропустит в названии поколение ""16"", сразу представив линейку с индексом 17 — таким образом производитель намерен подчеркнуть соперничество с iPhone 17."
"[club194944166|Ослик Жорик], который помогал военным на СВО перевозить снаряды, обрел новый дом в зоосаде Великого Устюга    Ослик по кличке Жорик, который в течение длительного времени находился в зоне специальной военной операции и помогал военнослужащим перевозить снаряды, обрел новый дом в зоосаде Великого Устюга — филиале Московского зоопарка в вотчине Деда Мороза. Животное доставили туда 4 сентября комфортным транспортом с сеном, без применения наркоза.    По словам директора зоосада Андрея Солодкова, дорога прошла спокойно, а при осмотре ветеринарами выяснилось, что здоровье ослика ""идеальное"". Сейчас он находится на карантине и проявляет флегматичный, уравновешенный характер. Для посетителей зоопарка он станет доступен 4 октября."
"[club194944166|Протоиерей Русской православной церкви] назвал россиян ""сусликами"" из-за походов в рестораны во время СВО    Андрей Ткачев назвал россиян, которые продолжают ходить в рестораны и на развлекательные мероприятия во время СВО, ""сусликами"". По его словам, такие люди делают вид, что конфликт их не касается, и ""включают дурака"".    ""Эти суслики, не включенные в общую беду, в общий процесс, даже просто не понимающие, а что такое вообще [происходит]. К этим сусликам есть очень большие вопросы. Эти вопросы будут заданы, между прочим, рано или поздно. Рано или поздно, в разной форме"", — сказал священник."
